STATE FIPS,COUNTY FIPS,STATE/TERRITORY NAME,COUNTY NAME, 2010 POPULATION , 2015 POPULATION , LAND AREA (Sqare Miles) 
38,001,North Dakota,Adams County," 2,343 "," 2,359 ", 987.619 
38,003,North Dakota,Barnes County," 11,066 "," 11,099 "," 1,491.554 "
38,005,North Dakota,Benson County," 6,660 "," 6,753 "," 1,388.708 "
38,007,North Dakota,Billings County, 783 , 936 ," 1,148.853 "
38,009,North Dakota,Bottineau County," 6,429 "," 6,716 "," 1,668.421 "
38,011,North Dakota,Bowman County," 3,151 "," 3,294 "," 1,161.807 "
38,013,North Dakota,Burke County," 1,968 "," 2,308 "," 1,103.568 "
38,015,North Dakota,Burleigh County," 81,308 "," 92,991 "," 1,632.653 "
38,017,North Dakota,Cass County," 149,778 "," 171,512 "," 1,764.937 "
38,019,North Dakota,Cavalier County," 3,993 "," 3,828 "," 1,488.751 "
38,021,North Dakota,Dickey County," 5,289 "," 5,104 "," 1,131.470 "
38,023,North Dakota,Divide County," 2,071 "," 2,450 "," 1,260.786 "
38,025,North Dakota,Dunn County," 3,536 "," 4,646 "," 2,008.460 "
38,027,North Dakota,Eddy County," 2,385 "," 2,365 ", 630.171 
38,029,North Dakota,Emmons County," 3,550 "," 3,402 "," 1,510.435 "
38,031,North Dakota,Foster County," 3,343 "," 3,356 ", 635.453 
38,033,North Dakota,Golden Valley County," 1,680 "," 1,845 "," 1,000.786 "
38,035,North Dakota,Grand Forks County," 66,861 "," 70,916 "," 1,436.376 "
38,037,North Dakota,Grant County," 2,394 "," 2,388 "," 1,659.139 "
38,039,North Dakota,Griggs County," 2,420 "," 2,314 ", 708.815 
38,041,North Dakota,Hettinger County," 2,477 "," 2,704 "," 1,132.221 "
38,043,North Dakota,Kidder County," 2,435 "," 2,417 "," 1,351.189 "
38,045,North Dakota,LaMoure County," 4,139 "," 4,125 "," 1,145.943 "
38,047,North Dakota,Logan County," 1,990 "," 1,935 ", 992.818 
38,049,North Dakota,McHenry County," 5,395 "," 5,968 "," 1,873.954 "
38,051,North Dakota,McIntosh County," 2,809 "," 2,759 ", 974.733 
38,053,North Dakota,McKenzie County," 6,360 "," 12,826 "," 2,760.323 "
38,055,North Dakota,McLean County," 8,962 "," 9,744 "," 2,110.876 "
38,057,North Dakota,Mercer County," 8,424 "," 8,853 "," 1,042.957 "
38,059,North Dakota,Morton County," 27,471 "," 30,310 "," 1,926.270 "
38,061,North Dakota,Mountrail County," 7,673 "," 10,331 "," 1,825.298 "
38,063,North Dakota,Nelson County," 3,126 "," 2,968 ", 981.775 
38,065,North Dakota,Oliver County," 1,846 "," 1,846 ", 722.511 
38,067,North Dakota,Pembina County," 7,413 "," 7,091 "," 1,118.694 "
38,069,North Dakota,Pierce County," 4,357 "," 4,312 "," 1,018.600 "
38,071,North Dakota,Ramsey County," 11,451 "," 11,630 "," 1,186.854 "
38,073,North Dakota,Ransom County," 5,457 "," 5,448 ", 862.357 
38,075,North Dakota,Renville County," 2,470 "," 2,571 ", 877.053 
38,077,North Dakota,Richland County," 16,321 "," 16,402 "," 1,435.779 "
38,079,North Dakota,Rolette County," 13,937 "," 14,649 ", 903.079 
38,081,North Dakota,Sargent County," 3,829 "," 3,876 ", 858.513 
38,083,North Dakota,Sheridan County," 1,321 "," 1,310 ", 972.379 
38,085,North Dakota,Sioux County," 4,153 "," 4,370 "," 1,094.094 "
38,087,North Dakota,Slope County, 727 , 767 ," 1,214.922 "
38,089,North Dakota,Stark County," 24,199 "," 32,154 "," 1,334.735 "
38,091,North Dakota,Steele County," 1,975 "," 1,956 ", 712.215 
38,093,North Dakota,Stutsman County," 21,100 "," 21,103 "," 2,221.724 "
38,095,North Dakota,Towner County," 2,246 "," 2,272 "," 1,024.561 "
38,097,North Dakota,Traill County," 8,121 "," 8,014 ", 861.949 
38,099,North Dakota,Walsh County," 11,119 "," 10,897 "," 1,281.931 "
38,101,North Dakota,Ward County," 61,675 "," 71,275 "," 2,013.279 "
38,103,North Dakota,Wells County," 4,207 "," 4,168 "," 1,271.047 "
38,105,North Dakota,Williams County," 22,398 "," 35,294 "," 2,077.401 "
39,001,Ohio,Adams County," 28,550 "," 28,024 ", 583.867 
39,003,Ohio,Allen County," 106,331 "," 104,425 ", 402.496 
39,005,Ohio,Ashland County," 53,139 "," 53,213 ", 422.950 
39,007,Ohio,Ashtabula County," 101,497 "," 98,632 ", 701.931 
39,009,Ohio,Athens County," 64,757 "," 65,886 ", 503.598 
39,011,Ohio,Auglaize County," 45,949 "," 45,876 ", 401.386 
39,013,Ohio,Belmont County," 70,400 "," 69,154 ", 532.129 
39,015,Ohio,Brown County," 44,846 "," 43,839 ", 490.016 
39,017,Ohio,Butler County," 368,130 "," 376,353 ", 467.056 
39,019,Ohio,Carroll County," 28,836 "," 27,811 ", 394.609 
39,021,Ohio,Champaign County," 40,097 "," 38,987 ", 428.669 
39,023,Ohio,Clark County," 138,333 "," 135,959 ", 397.473 
39,025,Ohio,Clermont County," 197,363 "," 201,973 ", 452.100 
39,027,Ohio,Clinton County," 42,040 "," 41,917 ", 408.684 
39,029,Ohio,Columbiana County," 107,841 "," 104,806 ", 531.893 
39,031,Ohio,Coshocton County," 36,901 "," 36,569 ", 563.913 
39,033,Ohio,Crawford County," 43,784 "," 42,306 ", 401.786 
39,035,Ohio,Cuyahoga County," 1,280,122 "," 1,255,921 ", 457.191 
39,037,Ohio,Darke County," 52,959 "," 52,076 ", 598.100 
39,039,Ohio,Defiance County," 39,037 "," 38,352 ", 411.460 
39,041,Ohio,Delaware County," 174,214 "," 193,013 ", 443.098 
39,043,Ohio,Erie County," 77,079 "," 75,550 ", 251.558 
39,045,Ohio,Fairfield County," 146,156 "," 151,408 ", 504.411 
39,047,Ohio,Fayette County," 29,030 "," 28,679 ", 406.357 
39,049,Ohio,Franklin County," 1,163,414 "," 1,251,722 ", 532.188 
39,051,Ohio,Fulton County," 42,698 "," 42,537 ", 405.443 
39,053,Ohio,Gallia County," 30,934 "," 30,142 ", 466.530 
39,055,Ohio,Geauga County," 93,389 "," 94,102 ", 400.164 
39,057,Ohio,Greene County," 161,573 "," 164,427 ", 413.729 
39,059,Ohio,Guernsey County," 40,087 "," 39,258 ", 522.254 
39,061,Ohio,Hamilton County," 802,374 "," 807,598 ", 405.910 
39,063,Ohio,Hancock County," 74,782 "," 75,573 ", 531.358 
39,065,Ohio,Hardin County," 32,058 "," 31,682 ", 470.405 
39,067,Ohio,Harrison County," 15,864 "," 15,450 ", 402.339 
39,069,Ohio,Henry County," 28,215 "," 27,816 ", 416.010 
39,071,Ohio,Highland County," 43,589 "," 43,026 ", 553.084 
39,073,Ohio,Hocking County," 29,380 "," 28,491 ", 421.323 
39,075,Ohio,Holmes County," 42,366 "," 43,909 ", 422.533 
39,077,Ohio,Huron County," 59,626 "," 58,469 ", 491.495 
39,079,Ohio,Jackson County," 33,225 "," 32,596 ", 420.304 
39,081,Ohio,Jefferson County," 69,709 "," 67,347 ", 408.329 
39,083,Ohio,Knox County," 60,921 "," 61,061 ", 525.494 
39,085,Ohio,Lake County," 230,041 "," 229,245 ", 227.493 
39,087,Ohio,Lawrence County," 62,450 "," 61,109 ", 453.371 
39,089,Ohio,Licking County," 166,492 "," 170,570 ", 682.500 
39,091,Ohio,Logan County," 45,858 "," 45,386 ", 458.429 
39,093,Ohio,Lorain County," 301,356 "," 305,147 ", 491.101 
39,095,Ohio,Lucas County," 441,815 "," 433,689 ", 340.855 
39,097,Ohio,Madison County," 43,435 "," 44,094 ", 465.875 
39,099,Ohio,Mahoning County," 238,823 "," 231,900 ", 411.623 
39,101,Ohio,Marion County," 66,501 "," 65,355 ", 403.757 
39,103,Ohio,Medina County," 172,332 "," 176,395 ", 421.358 
39,105,Ohio,Meigs County," 23,770 "," 23,257 ", 430.098 
39,107,Ohio,Mercer County," 40,814 "," 40,968 ", 462.449 
39,109,Ohio,Miami County," 102,506 "," 104,224 ", 406.580 
39,111,Ohio,Monroe County," 14,642 "," 14,409 ", 455.721 
39,113,Ohio,Montgomery County," 535,153 "," 532,258 ", 461.553 
39,115,Ohio,Morgan County," 15,054 "," 14,777 ", 416.423 
39,117,Ohio,Morrow County," 34,827 "," 35,074 ", 406.079 
39,119,Ohio,Muskingum County," 86,074 "," 86,290 ", 664.579 
39,121,Ohio,Noble County," 14,645 "," 14,326 ", 398.012 
39,123,Ohio,Ottawa County," 41,428 "," 40,877 ", 254.917 
39,125,Ohio,Paulding County," 19,614 "," 18,976 ", 416.438 
39,127,Ohio,Perry County," 36,058 "," 35,985 ", 407.971 
39,129,Ohio,Pickaway County," 55,698 "," 56,998 ", 501.320 
39,131,Ohio,Pike County," 28,709 "," 28,217 ", 440.282 
39,133,Ohio,Portage County," 161,419 "," 162,275 ", 487.381 
39,135,Ohio,Preble County," 42,270 "," 41,329 ", 424.120 
39,137,Ohio,Putnam County," 34,499 "," 34,042 ", 482.522 
39,139,Ohio,Richland County," 124,475 "," 121,707 ", 495.269 
39,141,Ohio,Ross County," 78,064 "," 77,170 ", 689.188 
39,143,Ohio,Sandusky County," 60,944 "," 59,679 ", 408.453 
39,145,Ohio,Scioto County," 79,499 "," 76,825 ", 610.213 
39,147,Ohio,Seneca County," 56,745 "," 55,610 ", 551.017 
39,149,Ohio,Shelby County," 49,423 "," 48,901 ", 407.675 
39,151,Ohio,Stark County," 375,586 "," 375,165 ", 575.271 
39,153,Ohio,Summit County," 541,781 "," 541,968 ", 412.748 
39,155,Ohio,Trumbull County," 210,312 "," 203,751 ", 618.297 
39,157,Ohio,Tuscarawas County," 92,582 "," 92,916 ", 567.636 
39,159,Ohio,Union County," 52,300 "," 54,277 ", 431.730 
39,161,Ohio,Van Wert County," 28,744 "," 28,562 ", 409.158 
39,163,Ohio,Vinton County," 13,435 "," 13,048 ", 412.360 
39,165,Ohio,Warren County," 212,693 "," 224,469 ", 401.314 
39,167,Ohio,Washington County," 61,778 "," 61,112 ", 631.972 
39,169,Ohio,Wayne County," 114,520 "," 116,063 ", 554.929 
39,171,Ohio,Williams County," 37,642 "," 37,120 ", 420.965 
39,173,Ohio,Wood County," 125,488 "," 129,730 ", 617.205 
39,175,Ohio,Wyandot County," 22,615 "," 22,243 ", 406.865 
40,001,Oklahoma,Adair County," 22,683 "," 22,004 ", 573.477 
40,003,Oklahoma,Alfalfa County," 5,642 "," 5,868 ", 866.455 
40,005,Oklahoma,Atoka County," 14,182 "," 13,793 ", 975.517 
40,007,Oklahoma,Beaver County," 5,636 "," 5,427 "," 1,814.672 "
40,009,Oklahoma,Beckham County," 22,119 "," 23,768 ", 901.805 
40,011,Oklahoma,Blaine County," 11,943 "," 9,833 ", 928.424 
40,013,Oklahoma,Bryan County," 42,416 "," 44,884 ", 904.471 
40,015,Oklahoma,Caddo County," 29,600 "," 29,343 "," 1,278.289 "
40,017,Oklahoma,Canadian County," 115,541 "," 133,378 ", 896.626 
40,019,Oklahoma,Carter County," 47,557 "," 48,689 ", 822.175 
40,021,Oklahoma,Cherokee County," 46,987 "," 48,447 ", 749.408 
40,023,Oklahoma,Choctaw County," 15,205 "," 14,997 ", 770.357 
40,025,Oklahoma,Cimarron County," 2,475 "," 2,216 "," 1,834.738 "
40,027,Oklahoma,Cleveland County," 255,755 "," 274,458 ", 538.766 
40,029,Oklahoma,Coal County," 5,925 "," 5,651 ", 516.682 
40,031,Oklahoma,Comanche County," 124,098 "," 124,648 "," 1,069.287 "
40,033,Oklahoma,Cotton County," 6,193 "," 5,996 ", 632.654 
40,035,Oklahoma,Craig County," 15,029 "," 14,818 ", 761.354 
40,037,Oklahoma,Creek County," 69,967 "," 70,892 ", 950.141 
40,039,Oklahoma,Custer County," 27,469 "," 29,744 ", 988.817 
40,041,Oklahoma,Delaware County," 41,487 "," 41,459 ", 738.177 
40,043,Oklahoma,Dewey County," 4,810 "," 4,995 ", 999.476 
40,045,Oklahoma,Ellis County," 4,151 "," 4,231 "," 1,231.515 "
40,047,Oklahoma,Garfield County," 60,580 "," 63,569 "," 1,058.466 "
40,049,Oklahoma,Garvin County," 27,576 "," 27,755 ", 802.121 
40,051,Oklahoma,Grady County," 52,431 "," 54,648 "," 1,100.497 "
40,053,Oklahoma,Grant County," 4,527 "," 4,523 "," 1,000.871 "
40,055,Oklahoma,Greer County," 6,239 "," 6,070 ", 639.324 
40,057,Oklahoma,Harmon County," 2,922 "," 2,788 ", 537.194 
40,059,Oklahoma,Harper County," 3,685 "," 3,754 "," 1,039.017 "
40,061,Oklahoma,Haskell County," 12,769 "," 12,845 ", 576.521 
40,063,Oklahoma,Hughes County," 14,003 "," 13,735 ", 804.647 
40,065,Oklahoma,Jackson County," 26,446 "," 25,574 ", 802.651 
40,067,Oklahoma,Jefferson County," 6,472 "," 6,276 ", 758.832 
40,069,Oklahoma,Johnston County," 10,957 "," 10,980 ", 642.940 
40,071,Oklahoma,Kay County," 46,562 "," 45,366 ", 919.729 
40,073,Oklahoma,Kingfisher County," 15,034 "," 15,584 ", 898.161 
40,075,Oklahoma,Kiowa County," 9,446 "," 9,144 "," 1,015.226 "
40,077,Oklahoma,Latimer County," 11,154 "," 10,483 ", 722.080 
40,079,Oklahoma,Le Flore County," 50,384 "," 49,605 "," 1,589.214 "
40,081,Oklahoma,Lincoln County," 34,273 "," 35,042 ", 952.314 
40,083,Oklahoma,Logan County," 41,848 "," 45,996 ", 743.834 
40,085,Oklahoma,Love County," 9,423 "," 9,870 ", 513.995 
40,087,Oklahoma,McClain County," 34,506 "," 38,066 ", 570.701 
40,089,Oklahoma,McCurtain County," 33,151 "," 33,048 "," 1,850.005 "
40,091,Oklahoma,McIntosh County," 20,252 "," 19,990 ", 618.496 
40,093,Oklahoma,Major County," 7,527 "," 7,771 ", 954.988 
40,095,Oklahoma,Marshall County," 15,840 "," 16,232 ", 371.080 
40,097,Oklahoma,Mayes County," 41,259 "," 40,887 ", 655.386 
40,099,Oklahoma,Murray County," 13,488 "," 13,936 ", 416.458 
40,101,Oklahoma,Muskogee County," 70,990 "," 69,699 ", 810.450 
40,103,Oklahoma,Noble County," 11,561 "," 11,554 ", 731.895 
40,105,Oklahoma,Nowata County," 10,536 "," 10,539 ", 565.777 
40,107,Oklahoma,Okfuskee County," 12,191 "," 12,181 ", 618.567 
40,109,Oklahoma,Oklahoma County," 718,633 "," 776,864 ", 708.819 
40,111,Oklahoma,Okmulgee County," 40,069 "," 39,187 ", 697.349 
40,113,Oklahoma,Osage County," 47,472 "," 47,887 "," 2,246.358 "
40,115,Oklahoma,Ottawa County," 31,848 "," 31,981 ", 470.821 
40,117,Oklahoma,Pawnee County," 16,577 "," 16,436 ", 567.955 
40,119,Oklahoma,Payne County," 77,350 "," 80,850 ", 684.703 
40,121,Oklahoma,Pittsburg County," 45,837 "," 44,610 "," 1,305.462 "
40,123,Oklahoma,Pontotoc County," 37,492 "," 38,194 ", 720.435 
40,125,Oklahoma,Pottawatomie County," 69,442 "," 71,875 ", 787.672 
40,127,Oklahoma,Pushmataha County," 11,572 "," 11,183 "," 1,395.836 "
40,129,Oklahoma,Roger Mills County," 3,647 "," 3,788 "," 1,141.136 "
40,131,Oklahoma,Rogers County," 86,905 "," 90,802 ", 675.632 
40,133,Oklahoma,Seminole County," 25,482 "," 25,548 ", 632.837 
40,135,Oklahoma,Sequoyah County," 42,391 "," 41,153 ", 673.271 
40,137,Oklahoma,Stephens County," 45,048 "," 44,581 ", 870.244 
40,139,Oklahoma,Texas County," 20,640 "," 21,489 "," 2,041.261 "
40,141,Oklahoma,Tillman County," 7,992 "," 7,515 ", 871.134 
40,143,Oklahoma,Tulsa County," 603,403 "," 639,242 ", 570.246 
40,145,Oklahoma,Wagoner County," 73,085 "," 76,559 ", 561.555 
40,147,Oklahoma,Washington County," 50,976 "," 52,021 ", 415.454 
40,149,Oklahoma,Washita County," 11,629 "," 11,661 "," 1,003.167 "
40,151,Oklahoma,Woods County," 8,878 "," 9,304 "," 1,286.454 "
40,153,Oklahoma,Woodward County," 20,081 "," 21,559 "," 1,242.399 "
41,001,Oregon,Baker County," 16,134 "," 16,005 "," 3,068.357 "
41,003,Oregon,Benton County," 85,579 "," 87,572 ", 675.941 
41,005,Oregon,Clackamas County," 375,992 "," 401,515 "," 1,870.322 "
41,007,Oregon,Clatsop County," 37,039 "," 37,831 ", 829.049 
41,009,Oregon,Columbia County," 49,351 "," 49,600 ", 657.357 
41,011,Oregon,Coos County," 63,043 "," 63,121 "," 1,596.173 "
41,013,Oregon,Crook County," 20,978 "," 21,630 "," 2,979.086 "
41,015,Oregon,Curry County," 22,364 "," 22,483 "," 1,627.460 "
41,017,Oregon,Deschutes County," 157,733 "," 175,268 "," 3,018.186 "
41,019,Oregon,Douglas County," 107,667 "," 107,685 "," 5,036.075 "
41,021,Oregon,Gilliam County," 1,871 "," 1,859 "," 1,204.809 "
41,023,Oregon,Grant County," 7,445 "," 7,185 "," 4,528.541 "
41,025,Oregon,Harney County," 7,422 "," 7,200 "," 10,133.170 "
41,027,Oregon,Hood River County," 22,346 "," 23,137 ", 521.949 
41,029,Oregon,Jackson County," 203,206 "," 212,567 "," 2,783.548 "
41,031,Oregon,Jefferson County," 21,720 "," 22,666 "," 1,780.785 "
41,033,Oregon,Josephine County," 82,713 "," 84,745 "," 1,639.668 "
41,035,Oregon,Klamath County," 66,380 "," 66,016 "," 5,941.052 "
41,037,Oregon,Lake County," 7,895 "," 7,829 "," 8,138.984 "
41,039,Oregon,Lane County," 351,715 "," 362,895 "," 4,553.119 "
41,041,Oregon,Lincoln County," 46,034 "," 47,038 ", 979.765 
41,043,Oregon,Linn County," 116,672 "," 120,547 "," 2,290.129 "
41,045,Oregon,Malheur County," 31,313 "," 30,380 "," 9,887.532 "
41,047,Oregon,Marion County," 315,335 "," 330,700 "," 1,182.326 "
41,049,Oregon,Morrow County," 11,173 "," 11,190 "," 2,031.609 "
41,051,Oregon,Multnomah County," 735,334 "," 790,294 ", 431.297 
41,053,Oregon,Polk County," 75,403 "," 79,391 ", 740.787 
41,055,Oregon,Sherman County," 1,765 "," 1,680 ", 823.694 
41,057,Oregon,Tillamook County," 25,250 "," 25,653 "," 1,102.580 "
41,059,Oregon,Umatilla County," 75,889 "," 76,531 "," 3,215.509 "
41,061,Oregon,Union County," 25,748 "," 25,790 "," 2,036.606 "
41,063,Oregon,Wallowa County," 7,008 "," 6,856 "," 3,146.189 "
41,065,Oregon,Wasco County," 25,213 "," 25,775 "," 2,381.519 "
41,067,Oregon,Washington County," 529,710 "," 574,326 ", 724.230 
41,069,Oregon,Wheeler County," 1,441 "," 1,358 "," 1,714.749 "
41,071,Oregon,Yamhill County," 99,193 "," 102,659 ", 715.860 
42,001,Pennsylvania,Adams County," 101,407 "," 102,295 ", 518.668 
42,003,Pennsylvania,Allegheny County," 1,223,348 "," 1,230,459 ", 730.075 
42,005,Pennsylvania,Armstrong County," 68,941 "," 67,052 ", 653.203 
42,007,Pennsylvania,Beaver County," 170,539 "," 168,871 ", 434.712 
42,009,Pennsylvania,Bedford County," 49,762 "," 48,586 "," 1,012.296 "
42,011,Pennsylvania,Berks County," 411,442 "," 415,271 ", 856.506 
42,013,Pennsylvania,Blair County," 127,089 "," 125,593 ", 525.800 
42,015,Pennsylvania,Bradford County," 62,622 "," 61,281 "," 1,147.399 "
42,017,Pennsylvania,Bucks County," 625,249 "," 627,367 ", 604.307 
42,019,Pennsylvania,Butler County," 183,862 "," 186,818 ", 788.604 
42,021,Pennsylvania,Cambria County," 143,679 "," 136,411 ", 688.351 
42,023,Pennsylvania,Cameron County," 5,085 "," 4,732 ", 396.231 
42,025,Pennsylvania,Carbon County," 65,249 "," 63,960 ", 381.460 
42,027,Pennsylvania,Centre County," 153,990 "," 160,580 "," 1,109.921 "
42,029,Pennsylvania,Chester County," 498,886 "," 515,939 ", 750.508 
42,031,Pennsylvania,Clarion County," 39,988 "," 39,498 ", 600.834 
42,033,Pennsylvania,Clearfield County," 81,642 "," 80,994 "," 1,144.722 "
42,035,Pennsylvania,Clinton County," 39,238 "," 39,441 ", 887.984 
42,037,Pennsylvania,Columbia County," 67,295 "," 66,672 ", 483.108 
42,039,Pennsylvania,Crawford County," 88,765 "," 86,484 "," 1,012.298 "
42,041,Pennsylvania,Cumberland County," 235,406 "," 246,338 ", 545.459 
42,043,Pennsylvania,Dauphin County," 268,100 "," 272,983 ", 525.047 
42,045,Pennsylvania,Delaware County," 558,979 "," 563,894 ", 183.843 
42,047,Pennsylvania,Elk County," 31,946 "," 30,872 ", 827.358 
42,049,Pennsylvania,Erie County," 280,566 "," 278,045 ", 799.154 
42,051,Pennsylvania,Fayette County," 136,606 "," 133,628 ", 790.339 
42,053,Pennsylvania,Forest County," 7,716 "," 7,410 ", 427.185 
42,055,Pennsylvania,Franklin County," 149,618 "," 153,638 ", 772.224 
42,057,Pennsylvania,Fulton County," 14,845 "," 14,629 ", 437.551 
42,059,Pennsylvania,Greene County," 38,686 "," 37,519 ", 575.949 
42,061,Pennsylvania,Huntingdon County," 45,913 "," 45,668 ", 874.639 
42,063,Pennsylvania,Indiana County," 88,880 "," 86,966 ", 827.030 
42,065,Pennsylvania,Jefferson County," 45,200 "," 44,430 ", 652.429 
42,067,Pennsylvania,Juniata County," 24,636 "," 24,737 ", 391.350 
42,069,Pennsylvania,Lackawanna County," 214,437 "," 211,917 ", 459.078 
42,071,Pennsylvania,Lancaster County," 519,445 "," 536,624 ", 943.810 
42,073,Pennsylvania,Lawrence County," 91,108 "," 88,082 ", 358.175 
42,075,Pennsylvania,Lebanon County," 133,568 "," 137,067 ", 361.833 
42,077,Pennsylvania,Lehigh County," 349,497 "," 360,685 ", 345.166 
42,079,Pennsylvania,Luzerne County," 320,918 "," 318,449 ", 890.333 
42,081,Pennsylvania,Lycoming County," 116,111 "," 116,048 "," 1,228.594 "
42,083,Pennsylvania,McKean County," 43,450 "," 42,412 ", 979.197 
42,085,Pennsylvania,Mercer County," 116,638 "," 114,234 ", 672.575 
42,087,Pennsylvania,Mifflin County," 46,682 "," 46,500 ", 411.031 
42,089,Pennsylvania,Monroe County," 169,842 "," 166,397 ", 608.286 
42,091,Pennsylvania,Montgomery County," 799,874 "," 819,264 ", 483.040 
42,093,Pennsylvania,Montour County," 18,267 "," 18,557 ", 130.242 
42,095,Pennsylvania,Northampton County," 297,735 "," 300,813 ", 369.671 
42,097,Pennsylvania,Northumberland County," 94,528 "," 93,246 ", 458.368 
42,099,Pennsylvania,Perry County," 45,969 "," 45,685 ", 551.445 
42,101,Pennsylvania,Philadelphia County," 1,526,006 "," 1,567,442 ", 134.101 
42,103,Pennsylvania,Pike County," 57,369 "," 55,949 ", 544.961 
42,105,Pennsylvania,Potter County," 17,457 "," 17,093 "," 1,081.323 "
42,107,Pennsylvania,Schuylkill County," 148,289 "," 144,590 ", 778.634 
42,109,Pennsylvania,Snyder County," 39,702 "," 40,444 ", 328.705 
